latitude,longitude,private_latitude,private_longitude,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
49.3724525704,-123.3387198214,,,Smoky-gilled Hypholoma,Hypholoma capnoides,Smoky-gilled Hypholoma,Fungi,64071
49.3726017629,-123.3383883372,,,Bonnets,Mycena,Bonnets,Fungi,55922
49.3731606232,-123.338152255,,,brittlegills,Russula,brittlegills,Fungi,48339
49.3723414556,-123.3385242313,,,Lactarius luculentus,Lactarius luculentus,,Fungi,118228
49.3713074847,-123.3386313909,,,Purple-edge Bonnet,Mycena purpureofusca,purple-edge bonnet,Fungi,63422
49.371400138,-123.338495626,,,Fir-Cone Mushroom,Strobilurus trullisatus,Fir-Cone Mushroom,Fungi,118192
49.3713913182,-123.3386313909,,,Coconut Milkcap,Lactarius glyciosmus,Coconut Milkcap,Fungi,382879
49.3710658194,-123.33865956,,,Hairy Curtain Crust,Stereum hirsutum,hairy curtain crust,Fungi,55501
49.3721685796,-123.3740079534,,,Northern Red Belt,Fomitopsis mounceae,Northern Red Belt,Fungi,877361
49.3740879428,-123.3735431419,,,Trembling Crust,Merulius tremellosus,Trembling Crust,Fungi,179113
49.3751305806,-123.3709610871,,,turkey-tail,Trametes versicolor,turkey-tail,Fungi,54134
49.3747445397,-123.3690154546,,,Grey Tooth,Phellodon melaleucus,Grey Tooth,Fungi,351806
49.3749121948,-123.3698737615,,,Woolly Tooth,Phellodon tomentosus,Woolly Tooth,Fungi,179734
49.3743341286,-123.3691798971,,,Common Gilled Mushrooms and Allies,Agaricales,Common Gilled Mushrooms and Allies,Fungi,47167
49.3739062558,-123.3678567403,,,Shellfish-scented Russula,Russula xerampelina,Shellfish-scented Russula,Fungi,154875
49.3742974567,-123.3672559255,,,Amanita Mushrooms,Amanita,amanita mushrooms,Fungi,48419
49.3745349701,-123.3659684652,,,Western cauliflower mushroom,Sparassis radicata,Western cauliflower mushroom,Fungi,486226
49.3494919498,-123.3960199338,,,Western Black Elfin Saddle,Helvella vespertina,Western Black Elfin Saddle,Fungi,423950
49.3504844135,-123.3952796453,,,Pear-shaped Puffball,Apioperdon pyriforme,Pear-shaped Puffball,Fungi,972793
49.3503492873,-123.3958357569,,,False Yellowfoot,Chrysomphalina chrysophylla,False Yellowfoot,Fungi,484686
49.3500050484,-123.3954164378,,,Flat Crep,Crepidotus applanatus,Flat Crep,Fungi,350514
49.3503544754,-123.3956712475,,,Orange Coral,Ramariopsis crocea,orange coral,Fungi,384067
49.3503830713,-123.3956283327,,,Northern Red Belt,Fomitopsis mounceae,Northern Red Belt,Fungi,877361
49.3703131526,-123.337728362,,,Western Conifer Seed Bug,Leptoglossus occidentalis,Western Conifer Seed Bug,Insecta,67771
49.3968723311,-123.3607491106,,,Questionable Stropharia,Stropharia ambigua,Questionable Stropharia,Fungi,53284
49.3984805556,-123.3598805556,,,Questionable Stropharia,Stropharia ambigua,Questionable Stropharia,Fungi,53284
49.3809638889,-123.3517194444,,,Western Deer Mushroom,Pluteus exilis,Western Deer Mushroom,Fungi,351891
49.3504533201,-123.3951099955,,,witch's butter,Tremella mesenterica,witch's butter,Fungi,48529
49.3682694444,-123.4283083333,,,yellowfoot dapperling,Lepiota magnispora,yellowfoot dapperling,Fungi,194663
49.3677472222,-123.4280666667,,,tawny funnel cap,Paralepista flaccida,tawny funnel cap,Fungi,841424
49.3682888889,-123.4280888889,,,,Fungi,Fungi Including Lichens,Fungi,47170
49.3691055556,-123.4223083333,,,Sulphur Tuft,Hypholoma fasciculare,Sulphur Tuft,Fungi,48767
49.3695805556,-123.42155,,,Buttery Collybia,Rhodocollybia butyracea,Buttery Collybia,Fungi,118166
49.3698555556,-123.4205027778,,,Short-stemmed Russula,Russula brevipes,Short-stemmed Russula,Fungi,118179
49.3682083333,-123.4239583333,,,Trumpet Lichen,Cladonia fimbriata,Trumpet Lichen,Fungi,179037
49.3408861111,-123.4101111111,,,Poeae,Poeae,,Plantae,552962
49.3417083333,-123.4099944444,,,Sulphur Tuft,Hypholoma fasciculare,Sulphur Tuft,Fungi,48767
49.3391583333,-123.4108472222,,,Rock Foam,Stereocaulon saxatile,Rock Foam,Fungi,182534
49.3417083333,-123.4099944444,,,Velvety Milk Cap,Lactarius fallax,Velvety Milk Cap,Fungi,475960
49.3391583333,-123.4108472222,,,Clubmosses and Firmosses,Lycopodiaceae,Clubmosses and Firmosses,Plantae,47621
49.3372583333,-123.4061416667,,,Common Gilled Mushrooms and Allies,Agaricales,Common Gilled Mushrooms and Allies,Fungi,47167
49.3372583333,-123.4061416667,,,common puffball,Lycoperdon perlatum,common puffball,Fungi,48443
49.3369111111,-123.4044833333,,,rosette grasses,Dichanthelium,rosette grasses,Plantae,128807
49.3373722222,-123.4059305556,,,Fir-Cone Mushroom,Strobilurus trullisatus,Fir-Cone Mushroom,Fungi,118192
49.3372583333,-123.4061416667,,,Western Amethyst Laccaria,Laccaria amethysteo-occidentalis,Western Amethyst Laccaria,Fungi,54893
49.3385833333,-123.4052166667,,,maidenhair spleenwort,Asplenium trichomanes,maidenhair spleenwort,Plantae,75609
49.3377638889,-123.4062166667,,,Common Gilled Mushrooms and Allies,Agaricales,Common Gilled Mushrooms and Allies,Fungi,47167
49.3395916667,-123.4057277778,,,Common Gilled Mushrooms and Allies,Agaricales,Common Gilled Mushrooms and Allies,Fungi,47167
49.3395916667,-123.4057277778,,,White Coral Fungus,Clavulina coralloides,White Coral Fungus,Fungi,63260
49.3385833333,-123.4052166667,,,Western Amethyst Laccaria,Laccaria amethysteo-occidentalis,Western Amethyst Laccaria,Fungi,54893
49.3411638889,-123.407325,,,Hypomyces cervinigenus,Hypomyces cervinigenus,,Fungi,118004
49.3411194444,-123.4066777778,,,Common Gilled Mushrooms and Allies,Agaricales,Common Gilled Mushrooms and Allies,Fungi,47167
49.340375,-123.4066083333,,,Yellowfoot,Craterellus tubaeformis,Yellowfoot,Fungi,350511
49.3395527778,-123.4058722222,,,Common Milkcaps,Lactarius,Common Milkcaps,Fungi,54597
49.3411777778,-123.4070583333,,,Common Brown Cup,Phylloscypha phyllogena,Common Brown Cup,Fungi,1110795
49.3411777778,-123.4070583333,,,Potworms,Enchytraeidae,Potworms,Animalia,180684
49.3411638889,-123.407325,,,Western Black Elfin Saddle,Helvella vespertina,Western Black Elfin Saddle,Fungi,423950
49.3968777778,-123.36075,,,Russula crassotunicata,Russula crassotunicata,,Fungi,499713
49.3413777778,-123.4074444444,,,White Fibrecap,Inocybe geophylla,White Fibrecap,Fungi,118336
49.3413777778,-123.4074444444,,,Webcaps,Cortinarius,Webcaps,Fungi,48704
49.3968777778,-123.3607416667,,,Earpick Fungus,Auriscalpium vulgare,Earpick Fungus,Fungi,55175
49.397025,-123.3606277778,,,Eucosmini,Eucosmini,,Insecta,124232
49.3970416667,-123.3607916667,,,Xerocomellus atropurpureus,Xerocomellus atropurpureus,,Fungi,1020294
49.3509526801,-123.3949577802,,,Fungi Including Lichens,Fungi,Fungi Including Lichens,Fungi,47170
49.3508583282,-123.3949309581,,,splitgill mushroom,Schizophyllum commune,splitgill mushroom,Fungi,54573
49.3826482397,-123.3456807956,,,Agaricineae,Agaricineae,,Fungi,785517
49.3703154445,-123.3376014226,,,Misumenini,Misumenini,,Arachnida,1472438
49.3703573621,-123.337644338,,,Band-tailed Pigeon,Patagioenas fasciata,Band-tailed Pigeon,Aves,3108
49.3730329942,-123.3366538228,,,Fly Agaric,Amanita muscaria,Fly Agaric,Fungi,48715
49.3729282398,-123.3359277242,,,Western Black Elfin Saddle,Helvella vespertina,Western Black Elfin Saddle,Fungi,423950
49.3700194444,-123.3368388889,,,Common Earthball,Scleroderma citrinum,common earthball,Fungi,55927
49.3705777778,-123.3371194444,,,Slimy Spike,Gomphidius glutinosus,Slimy Spike,Fungi,48424
49.3712888889,-123.3370583333,,,Large White Leucopax,Leucopaxillus albissimus,Large White Leucopax,Fungi,67351
49.3718972222,-123.3362805556,,,Common Bonnet,Mycena galericulata,common bonnet,Fungi,63446
49.3730472222,-123.3361722222,,,Deceivers,Laccaria,Deceivers,Fungi,54895
49.3724138889,-123.3360444444,,,Deceivers,Laccaria,Deceivers,Fungi,54895
49.3732,-123.3365638889,,,Cowboy's Handkerchief,Hygrophorus eburneus,Cowboy's Handkerchief,Fungi,67331
49.3678333333,-123.4282083333,,,Chlorophyllum,Chlorophyllum,,Fungi,56536
49.3693277778,-123.4219833333,,,White Coral Fungus,Clavulina coralloides,White Coral Fungus,Fungi,63260
49.3797027778,-123.3588888889,,,Slippery Jacks,Suillus lakei,Western Painted Suillus,Fungi,118159
49.3716583333,-123.3640916667,,,Smoky-gilled Hypholoma,Hypholoma capnoides,Smoky-gilled Hypholoma,Fungi,64071
49.4075509411,-123.3758972628,,,Stevens' Hermit Crab,Pagurus stevensae,Stevens' Hermit Crab,Animalia,459640
49.3775444444,-123.3283138889,,,White Coral Fungus,Clavulina coralloides,White Coral Fungus,Fungi,63260
49.3778777778,-123.3293527778,,,club-like tuning fork,Calocera cornea,club-like tuning fork,Fungi,118027
49.3769416667,-123.3327111111,,,Snow-White Crust,Plicatura nivea,Snow-White Crust,Fungi,464306
49.3499802898,-123.3960047363,,,Hypomyces cervinigenus,Hypomyces cervinigenus,,Fungi,118004
49.3655249939,-123.4101869836,,,"",Hygrocybe miniata,Vermilion Waxcap,Fungi,194659
49.3552083333,-123.4069666667,,,Spurge-laurel,Daphne laureola,Spurge-laurel,Plantae,127391
49.3833595639,-123.3394557238,,,witch's butter,Tremella mesenterica,witch's butter,Fungi,48529
49.3836112204,-123.3396511897,,,Lactarius sect. Deliciosi,Deliciosi,Lactarius sect. Deliciosi,Fungi,1303228
49.3874328371,-123.3523896709,,,honey mushrooms,Armillaria,honey mushrooms,Fungi,55930
49.3705609075,-123.4087229829,,,Webcaps,Cortinarius,Webcaps,Fungi,48704
49.370806351,-123.4173259979,,,"",Cantharellus formosus,Pacific Golden Chanterelle,Fungi,120443
49.3720916667,-123.3720972222,,,Dense-gilled Russula,Russula densifolia,Dense-gilled Russula,Fungi,194407
49.3731277778,-123.3748138889,,,Lichen Agaric,Lichenomphalia ericetorum,Lichen Agaric,Fungi,1497645
49.396875,-123.3607444444,,,Shield-backed Cutworm Moth,Sunira decipiens,Shield-backed Cutworm Moth,Insecta,176068
49.3551965285,-123.3451456359,,,Wrinkled Crust,Phlebia radiata,Wrinkled Crust,Fungi,155122
49.3553147316,-123.3454141409,,,"",Amanita,amanita mushrooms,Fungi,48419
49.3797472969,-123.3401041073,,,Common Gilled Mushrooms and Allies,Agaricales,Common Gilled Mushrooms and Allies,Fungi,47167
49.3888241286,-123.3323354647,,,,,,,
49.388436391,-123.3329061046,,,,Agaricomycetes,"mushrooms, bracket fungi, puffballs, and allies",Fungi,50814
49.3884055453,-123.3374480437,,,"",Fungi,Fungi Including Lichens,Fungi,47170
49.3711611111,-123.3378444444,,,Club-like Tuning Fork,Calocera cornea,club-like tuning fork,Fungi,118027
49.3513466667,-123.41352,,,Western Yellowjacket,Vespula pensylvanica,Western Yellowjacket,Insecta,61355
49.351755,-123.4191533333,,,Black Mussels,Mytilus,Black Mussels,Mollusca,62807
49.3513333333,-123.4134366667,,,Columbian Black-tailed Deer,Odocoileus hemionus columbianus,Columbian Black-tailed Deer,Mammalia,42221
49.3516916667,-123.419205,,,"",Littorina scutulata,Checkered Periwinkle,Mollusca,69995
49.3468899,-123.3782819,,,,Agaricomycetes,"mushrooms, bracket fungi, puffballs, and allies",Fungi,50814
49.3461666667,-123.4091666667,,,Redwood Violet,Viola sempervirens,Redwood Violet,Plantae,55342
49.3408333333,-123.4103333333,,,Fungi Including Lichens,Fungi,Fungi Including Lichens,Fungi,47170
49.3351666667,-123.4081666667,,,Common Snowberry,Symphoricarpos albus,Common Snowberry,Plantae,48523
49.346,-123.4086666667,,,Common Gilled Mushrooms and Allies,Agaricales,Common Gilled Mushrooms and Allies,Fungi,47167
49.3458333333,-123.4085,,,Fungi Including Lichens,Fungi,Fungi Including Lichens,Fungi,47170
49.3458333333,-123.4086666667,,,Narrow-collared Snail-eating Beetle,Scaphinotus angusticollis,Narrow-collared Snail-eating Beetle,Insecta,63575
49.3458333333,-123.4086666667,,,Fungi Including Lichens,Fungi,Fungi Including Lichens,Fungi,47170
49.3453333333,-123.4085,,,turkey-tail,Trametes versicolor,turkey-tail,Fungi,54134
49.3461666667,-123.4076666667,,,Fungi Including Lichens,Fungi,Fungi Including Lichens,Fungi,47170
49.346,-123.4075,,,Lycoperdon,Lycoperdon,,Fungi,48444
49.346,-123.4078333333,,,Fungi Including Lichens,Fungi,Fungi Including Lichens,Fungi,47170
49.3458333333,-123.4075,,,Clavulina,Clavulina,,Fungi,63266
49.3463333333,-123.4091666667,,,Fungi Including Lichens,Fungi,Fungi Including Lichens,Fungi,47170
49.3458333333,-123.4075,,,Northern Red Belt,Fomitopsis mounceae,Northern Red Belt,Fungi,877361
49.3458333333,-123.4076666667,,,Fungi Including Lichens,Fungi,Fungi Including Lichens,Fungi,47170
49.3463333333,-123.41,,,Fungi Including Lichens,Fungi,Fungi Including Lichens,Fungi,47170
49.3465,-123.4098333333,,,pearly everlasting,Anaphalis margaritacea,pearly everlasting,Plantae,52833
49.3465,-123.4105,,,Herb Robert,Geranium robertianum,Herb Robert,Plantae,55925
49.3883510827,-123.3533800994,,,Canadian Beaver,Castor canadensis,Canadian Beaver,Mammalia,43794
49.3883333333,-123.3535,,,Smoky-gilled Hypholoma,Hypholoma capnoides,Smoky-gilled Hypholoma,Fungi,64071
49.3881666667,-123.3535,,,Callobius,Callobius,,Arachnida,49551
49.3883333333,-123.3535,,,Fungi Including Lichens,Fungi,Fungi Including Lichens,Fungi,47170
49.3881666667,-123.3538333333,,,Running Crab Spiders,Philodromus,Running Crab Spiders,Arachnida,56611
49.3883333333,-123.3536666667,,,Candlesnuff Fungus,Xylaria hypoxylon,Candlesnuff Fungus,Fungi,55267
49.3813333333,-123.3345,,,Brittle Cinder,Kretzschmaria deusta,Brittle Cinder,Fungi,128051
49.3466398997,-123.3775945,,,chanterelles,Cantharellus,chanterelles,Fungi,47348
49.3703716667,-123.3685833333,,,"",Russula cremoricolor,Winter Russula,Fungi,118187
49.3986527778,-123.3531638889,,,Tree Lungwort,Lobaria pulmonaria,Tree Lungwort,Fungi,48711
49.3895638889,-123.3523027778,,,maidenhair spleenwort,Asplenium trichomanes,maidenhair spleenwort,Plantae,75609
49.3901222222,-123.3516,,,Carpet Pelt Lichen,Peltigera neopolydactyla,carpet pelt lichen,Fungi,147374
49.3923444444,-123.3506472222,,,Honey Mushrooms,Armillaria,honey mushrooms,Fungi,55930
49.3883527778,-123.3543388889,,,White Coral Fungus,Clavulina coralloides,White Coral Fungus,Fungi,63260
49.3935305556,-123.3594666667,,,Candlesnuff Fungus,Xylaria hypoxylon,Candlesnuff Fungus,Fungi,55267
49.3926361111,-123.3584805556,,,Yellow Fairy Cups,Calycina citrina,Yellow Fairy Cups,Fungi,955949
49.3932638889,-123.3503277778,,,Ochre-banded Conk,Fomitopsis ochracea,Ochre-banded Conk,Fungi,495903
49.39645,-123.3581388889,,,White Coral Fungus,Clavulina coralloides,White Coral Fungus,Fungi,63260
49.3960805556,-123.3595055556,,,Brittlegills,Russula,brittlegills,Fungi,48339
49.3962027778,-123.359475,,,Artist's Conk,Ganoderma brownii,Artist's Conk,Fungi,348812
49.3926305556,-123.3505694444,,,Hypholoma,Hypholoma,,Fungi,48769
49.3879305556,-123.3537972222,,,Bonnets,Mycena,Bonnets,Fungi,55922
49.3392333984,-123.4305343628,,,,Coprinopsis lagopus,hare's foot inkcap,Fungi,55605
49.3751716667,-123.340675,,,Spurge-laurel,Daphne laureola,Spurge-laurel,Plantae,127391
49.3819473225,-123.3344799058,,,"",Quercus,oaks,Plantae,47851
49.3816439901,-123.3346195334,,,Pacific Salmons and Trouts,Oncorhynchus,Pacific Salmons and Trouts,Actinopterygii,47522
49.3799783333,-123.3888083333,,,"",Fuligo septica,Dog Vomit Slime Mould,Protozoa,55483
49.3856283333,-123.38662,,,"",Dacrymycetaceae,,Fungi,53279
49.3880533333,-123.368195,,,Northern Red-legged Frog,Rana aurora,Northern Red-legged Frog,Amphibia,25545
49.3806616667,-123.3881916667,,,"",Hypogymnia,Tube Lichens,Fungi,117988
49.3889083333,-123.3675,,,"",Lycoperdon perlatum,common puffball,Fungi,48443
49.3888624,-123.3326226,,,,Fungi,Fungi Including Lichens,Fungi,47170
49.3860780057,-123.3461447586,,,Hypholoma,Hypholoma,,Fungi,48769
49.3780116667,-123.3261333333,,,"",Basidiomycota,Basidiomycete Fungi,Fungi,47169
49.3780466667,-123.326575,,,"",Laccaria bicolor,Bicoloured Deceiver,Fungi,63238
49.37798,-123.326845,,,"",Clavulina coralloides,White Coral Fungus,Fungi,63260
49.3780533333,-123.3268133333,,,"",Lactarius rubidus,Candy Cap,Fungi,55276
49.3774916667,-123.3275533333,,,Oysterlings,Crepidotus mollis,Peeling Oysterling,Fungi,118283
49.37748,-123.3275833333,,,"",Agaricaceae,field mushrooms and allies,Fungi,47394
49.3772583333,-123.3278366667,,,"",Fungi,Fungi Including Lichens,Fungi,47170
49.3795861335,-123.3316831846,,,Graceful Rock Crab,Metacarcinus gracilis,Graceful Rock Crab,Animalia,116721
49.3394510238,-123.4311110316,,,"",Fungi,Fungi Including Lichens,Fungi,47170
49.389707,-123.331629,,,Short-horned Grasshoppers,Acrididae,Short-horned Grasshoppers,Insecta,47649
49.389040054,-123.3320567715,,,"",Fungi,Fungi Including Lichens,Fungi,47170
49.3888278595,-123.3326137858,,,Pacific Golden Chanterelle,Cantharellus formosus,Pacific Golden Chanterelle,Fungi,120443
49.3427930224,-123.429358538,,,common juniper,Juniperus communis,common juniper,Plantae,58725
49.3866916667,-123.3458166667,,,Bald Eagle,Haliaeetus leucocephalus,Bald Eagle,Aves,5305
49.3962387132,-123.3515718861,,,Canadian Beaver,Castor canadensis,Canadian Beaver,Mammalia,43794
49.3910373285,-123.3567635933,,,太平洋异痣蟌,Ischnura cervula,Pacific Forktail,Insecta,62229
49.3915991215,-123.3517886708,,,太平洋异痣蟌,Ischnura cervula,Pacific Forktail,Insecta,62229
49.3868227746,-123.3321922822,,,splitgill mushroom,Schizophyllum commune,splitgill mushroom,Fungi,54573
49.3586883333,-123.41678,,,Yellowfoot,Craterellus tubaeformis,Yellowfoot,Fungi,350511
49.3920333333,-123.3510966667,,,"",Stereum hirsutum,hairy curtain crust,Fungi,55501
49.394355,-123.3496466667,,,"",Calocera viscosa,Jelly-antler,Fungi,63405
49.3971133333,-123.3516083333,,,Late Oyster,Sarcomyxa serotina,Late Oyster,Fungi,63585
49.3488611111,-123.3980805556,,,Red Huckleberry,Vaccinium parvifolium,Red Huckleberry,Plantae,48354
49.34535,-123.4038888889,,,Coiled-leaf claw-moss,Hypnum circinale,Coiled-leaf claw-moss,Plantae,125464
49.346425,-123.3950694444,,,Red-bleeding Milk Cap,Lactarius rubrilacteus,Red-bleeding Milk Cap,Fungi,118226
49.3474805556,-123.3952277778,,,Redhead Worm,Lumbricus rubellus,Redhead Worm,Animalia,199376
49.3441,-123.3972277778,,,Laeticolora,Laeticolora,,Fungi,1483282
49.3441,-123.3972277778,,,Yellow Fairy Cups,Calycina citrina,Yellow Fairy Cups,Fungi,955949
49.3447972222,-123.3980888889,,,Stereum,Stereum,,Fungi,55503
49.3447972222,-123.3980888889,,,Mucronella fusiformis,Mucronella fusiformis,,Fungi,499685
49.3441,-123.3972277778,,,Varied Rag Lichen,Platismatia glauca,Varied Rag Lichen,Fungi,117874
49.3457472222,-123.3984666667,,,Mycetozoa,Mycetozoa,slime molds,Protozoa,47685
49.3458361111,-123.3980472222,,,Northwest Hesperian,Vespericola columbianus,Northwest Hesperian,Mollusca,1473968
49.3457472222,-123.3984666667,,,Arcyria stipata,Arcyria stipata,,Protozoa,565889
49.3449944444,-123.4004972222,,,Late Oyster,Sarcomyxa serotina,Late Oyster,Fungi,63585
49.3449944444,-123.4004972222,,,Purple Jellydisc,Ascocoryne sarcoides,Purple Jellydisc,Fungi,49075
49.3449944444,-123.4004972222,,,brown-staining cheese polypore,Fuscopostia fragilis,brown-staining cheese polypore,Fungi,959326
49.3461583333,-123.4037638889,,,Purple Jellydisc,Ascocoryne sarcoides,Purple Jellydisc,Fungi,49075
49.3457194444,-123.4039638889,,,Webcaps,Cortinarius,Webcaps,Fungi,48704
49.3442944444,-123.401325,,,Yellow-ladle Liverwort,Scapania bolanderi,Yellow-ladle Liverwort,Plantae,123692
49.3444944444,-123.4004416667,,,Ensatina,Ensatina eschscholtzii,Ensatina,Amphibia,27250
49.3455444444,-123.4041472222,,,Dacrymycetaceae,Dacrymycetaceae,,Fungi,53279
49.3466694444,-123.4037722222,,,Fungi Including Lichens,Fungi,Fungi Including Lichens,Fungi,47170
49.3466694444,-123.4037722222,,,Rosy Oysterling,Scytinotus longinquus,Rosy Oysterling,Fungi,498511
49.3499361111,-123.3939722222,,,Western Deer Mouse,Peromyscus sonoriensis,Western Deer Mouse,Mammalia,1431239
49.3499361111,-123.3939722222,,,Gray-stemmed Milk Cap,Lactarius pseudomucidus,Gray-stemmed Milk Cap,Fungi,351303
49.3488611111,-123.3980805556,,,western hemlock,Tsuga heterophylla,western hemlock,Plantae,48254
49.3488611111,-123.3980805556,,,Western Amethyst Laccaria,Laccaria amethysteo-occidentalis,Western Amethyst Laccaria,Fungi,54893
49.3480666667,-123.3982305556,,,Ochre-banded Conk,Fomitopsis ochracea,Ochre-banded Conk,Fungi,495903
49.3481777778,-123.3989583333,,,Yellowfoot,Craterellus tubaeformis,Yellowfoot,Fungi,350511
49.3481777778,-123.3989583333,,,wrinkled club fungus,Clavulina rugosa,wrinkled club fungus,Fungi,81961
